id,longitude,latitude,basin,district_code,population,public_meeting
1030pi,31.1714637,-6.33743009,Lake Rukwa,1,125.0,False
52677xwz,33.46572835,-3.79671202,Internal,3,0.0,True
1738xac,36.68246487,-8.31732974,Rufiji,3,700.0,True
19548ejn,30.7575028,-2.54204907,Lake Victoria,30,0.0,True
30897zps,34.77865965,-9.49554502,Rufiji,4,30.0,True
27523vdl,38.97994393,-7.95432001,Rufiji,53,3226.0,True
815ha,36.65124906,-3.34432933,Pangani,2,200.0,
14910,37.59859374,-3.11107714,Pangani,1,1.0,True
11184oz,34.03993717,-5.14681033,Internal,2,250.0,True
22000,32.88151654,-3.27751494,Lake Victoria,3,0.0,True
60374r,36.67331251,-3.35811482,Pangani,2,200.0,True
25913wlx,35.59538597,-6.4395627,Internal,6,0.0,True
6205,39.40299419,-7.10135725,Wami / Ruvu,43,560.0,True
48390t,36.66190504,-3.59727464,Pangani,2,150.0,True
3980n,36.984230200000006,-6.12962635,Wami / Ruvu,1,280.0,True
11905hx,37.07324427,-3.0049507,Internal,7,1.0,True
45320zka,35.00739367,-9.50647981,Rufiji,4,50.0,True
31264s,40.10847456,-10.27672535,Ruvuma / Southern Coast,5,450.0,True
16537h,32.23969163,-3.36690118,Lake Tanganyika,5,0.0,True
33104s,36.13462601,-10.21443688,Rufiji,5,250.0,True
11754ox,33.92608597,-3.69931833,Internal,8,0.0,True
4147dk,36.96560789,-10.79699534,Ruvuma / Southern Coast,1,1.0,False
42476x,35.00818338,-8.464787,Rufiji,2,0.0,True
68995,39.00497633,-10.80867395,Ruvuma / Southern Coast,33,1.0,True
32255jt,38.98411519,-6.5532638,Wami / Ruvu,1,50.0,True
8699ps,35.14300047,-9.2600308,Rufiji,4,150.0,True
1203wz,31.16922705,-7.102952,Lake Rukwa,1,200.0,True
70666x,33.447801500000004,-3.24751324,Lake Victoria,2,0.0,True
26293q,39.43371534,-7.09627911,Wami / Ruvu,3,140.0,True
44358vy,37.60416022,-3.24463312,Pangani,1,1.0,True
64687e,30.83762891,-3.64201467,Lake Tanganyika,1,400.0,True
71489jq,33.98362709,-1.48524922,Lake Victoria,6,500.0,False
61994l,36.77912479,-3.52920727,Pangani,2,200.0,True
42306rtv,31.55517538,-7.66514101,Lake Rukwa,2,253.0,True
67453,36.64845034,-3.33966151,Pangani,2,200.0,True
11581wf,38.60065259,-10.6347662,Ruvuma / Southern Coast,33,250.0,True
18266,31.80724315,-1.28454595,Lake Victoria,6,0.0,True
59263s,35.85723778,-3.27581345,Internal,30,200.0,True
6387iek,33.23896133,-8.82142407,Lake Rukwa,2,0.0,True
28359m,38.84415565,-5.27095179,Pangani,5,88.0,True
17571y,34.82528843,-4.50932743,Internal,2,820.0,True
53558,36.7676484,-3.36785133,Pangani,7,130.0,
66967p,33.12878044,-3.7849058,Lake Victoria,3,0.0,True
72238vxo,38.24505193,-4.6619485,Pangani,1,1.0,True
12207xf,37.20540435,-3.18887189,Pangani,5,60.0,True
68495wx,33.60788087,-2.67942163,Lake Victoria,2,0.0,True
19283,35.09692286,-9.08118607,Rufiji,4,40.0,True
38565zi,38.11997743,-10.92611097,Ruvuma / Southern Coast,63,,True
3522hho,33.5328196,-3.59574863,Internal,7,,
21927gtp,33.24316217,-8.83605681,Lake Rukwa,2,,True
60029tj,40.18009415,-10.29430628,Ruvuma / Southern Coast,5,133.0,False
26851zw,38.34557798,-4.7494209000000005,Pangani,1,1.0,True
41968lp,39.58807065,-9.83372178,Ruvuma / Southern Coast,23,650.0,True
38379,35.75921856,-7.16360762,Rufiji,1,1.0,True
54983k,33.05290406,-3.86294405,Internal,3,0.0,True
68333xs,36.76071536,-8.96319839,Rufiji,4,50.0,True
65944bez,38.89308551,-6.5605825,Wami / Ruvu,1,200.0,True
5947att,32.48621516,-7.87280492,Lake Rukwa,1,0.0,True
42347,38.01900608,-7.26866031,Wami / Ruvu,2,230.0,True
67371,34.46501624,-8.68427697,Rufiji,7,0.0,True
64048,35.33581003,-4.38214578,Internal,2,163.0,True
42733nm,37.56776372,-6.90224954,Wami / Ruvu,6,1.0,True
4133,33.6605602,-8.98619944,Lake Nyasa,2,0.0,False
50124,35.80320256,-8.78741457,Rufiji,3,150.0,True
69502iqj,38.83858791,-6.72825787,Wami / Ruvu,2,1.0,True
45876,33.66509152,-8.99872192,Lake Nyasa,2,0.0,False
52402ky,33.83080117,-9.15684326,Lake Nyasa,4,0.0,True
24691oc,35.40879448,-8.11294506,Rufiji,1,430.0,True
67950,34.24695325,-9.37148289,Lake Nyasa,3,0.0,True
19232s,37.59855768,-3.25022121,Pangani,1,1.0,True
65266,35.43676476,-4.21202061,Internal,1,290.0,True
48401,36.28278515,-7.35113771,Rufiji,7,150.0,True
59369ooa,36.35219160000001,-8.78736302,Rufiji,4,1.0,
21737app,31.02011166,-7.48850571,Lake Tanganyika,3,100.0,True
13211,34.88710801,-5.08919537,Internal,2,1.0,
63864h,35.91395802,-7.71758867,Rufiji,7,100.0,True
30174,34.78081095,-9.13627542,Rufiji,4,125.0,True
70930,38.75638427,-10.60630124,Ruvuma / Southern Coast,33,2100.0,True
36823iwk,33.25824958,-6.84217298,Lake Rukwa,5,0.0,True
63746udk,34.03537789,-8.85924383,Rufiji,7,0.0,True
24331e,38.78819288,-6.64092051,Wami / Ruvu,2,1.0,True
41174inu,31.75690383,-2.81886868,Lake Victoria,8,0.0,True
31332esa,34.85735486,-8.1386234,Rufiji,7,0.0,True
11011r,39.22813309,-7.32666569,Rufiji,4,,True
12245z,37.08265447,-6.87248615,Wami / Ruvu,1,300.0,True
68493,37.60550564,-3.27796788,Pangani,1,1.0,True
5946,34.98635681,-9.0881705,Rufiji,4,40.0,True
27334qja,36.69688079,-5.99319228,Wami / Ruvu,3,0.0,True
60626pt,34.90730493,-4.02988782,Internal,1,425.0,True
69018bxb,39.13540896,-6.91390781,Wami / Ruvu,2,100.0,
49196ypz,33.90449057,-9.31479104,Lake Nyasa,4,0.0,True
26839ikf,36.02151061,-10.53427849,Rufiji,5,180.0,True
58681,39.11203037,-10.90191427,Ruvuma / Southern Coast,33,1.0,True
70584zp,33.26558713,-3.87439647,Internal,3,0.0,True
6758t,34.30392413,-3.17637233,Internal,6,0.0,True
63687iw,38.85538191,-6.78131392,Wami / Ruvu,2,150.0,True
49678,35.07990174,-10.80409189,Ruvuma / Southern Coast,3,50.0,
57948if,38.90402162,-7.31978574,Rufiji,43,250.0,True
42350ahy,34.79339337,-9.72901698,Lake Nyasa,5,90.0,True
4526r,38.7909743,-7.27108392,Wami / Ruvu,33,1200.0,True
51133b,38.25670091,-4.563839700000001,Pangani,1,1.0,True
70054z,32.89848608,-4.10007773,Internal,1,0.0,False
48080frr,34.66827981,-4.66060583,Internal,2,450.0,True
12552fp,39.00010861,-7.10179035,Wami / Ruvu,33,1.0,True
52707s,33.09696393,-8.91545457,Lake Rukwa,6,0.0,True
68660ki,33.13340374,-3.23459106,Lake Victoria,4,0.0,True
64257bc,30.62278791,-3.56992741,Lake Tanganyika,1,500.0,True
46719nnp,31.51069241,-7.83669775,Lake Rukwa,4,,True
17219,38.05373317,-4.27929971,Pangani,3,230.0,True
29658,35.52795009,-6.06749222,Internal,5,0.0,True
14992by,36.81280558,-3.48722933,Pangani,2,150.0,True
56386aot,32.87469644,-1.92916438,Lake Victoria,1,300.0,
8757e,36.99765607,-7.59014094,Rufiji,1,80.0,True
13727h,34.66643661,-1.38298879,Lake Victoria,1,50.0,False
22928k,38.07832005,-4.48076136,Pangani,3,140.0,True
63748n,34.34938384,-4.34943584,Internal,1,185.0,True
54113,34.62141989,-4.59221358,Internal,2,230.0,True
59405uq,34.67564069,-9.18968342,Rufiji,4,50.0,True
62511nfn,39.61838747,-10.04794964,Ruvuma / Southern Coast,62,700.0,True
23315tty,33.45195532,-3.54440659,Internal,7,0.0,
40509ra,35.24947251,-5.80574788,Internal,3,368.0,True
45093tmr,36.1945552,-6.14614159,Wami / Ruvu,4,0.0,True
45889fe,33.32829159,-3.15937362,Lake Victoria,4,0.0,True
71634k,32.88778684,-4.21969903,Lake Tanganyika,1,0.0,True
15250rr,31.06049127,-7.75288928,Lake Tanganyika,3,250.0,False
32245mt,37.71138317,-9.69904756,Ruvuma / Southern Coast,43,,
3777l,31.51670542,-8.18619122,Lake Tanganyika,2,100.0,True
71658tyb,38.54516639,-5.25727852,Pangani,6,40.0,False
48546xb,33.19362237,-8.93950556,Lake Rukwa,6,0.0,True
49862,36.91578552,-3.55049322,Pangani,7,210.0,True
38775cgy,33.52206697,-3.87833847,Internal,8,0.0,True
66760z,33.24683363,-4.21637305,Internal,1,0.0,False
61574,32.48102458,-2.34388649,Lake Victoria,5,0.0,True
57395oj,35.01494868,-5.01689148,Internal,2,1.0,
21830exg,33.98649901,-1.49075217,Lake Victoria,6,250.0,False
18225,35.00284765,-9.51626067,Lake Nyasa,4,25.0,True
67199uo,32.20144687,-2.45428074,Lake Victoria,5,0.0,True
22385nx,38.22917276,-4.79319402,Pangani,2,150.0,True
4636dob,34.49341359,-9.84568307,Lake Nyasa,5,1.0,True
35726vnd,38.4059458,-6.12010157,Wami / Ruvu,1,10.0,True
6939gjc,34.08777811,-3.09536601,Lake Victoria,2,0.0,True
31692yk,39.38913797,-7.10763364,Wami / Ruvu,43,115.0,True
47016wlm,37.61765733,-6.70295524,Wami / Ruvu,5,2000.0,True
53147,38.59841982,-10.11745269,Ruvuma / Southern Coast,3,520.0,True
27776m,31.83004879,-1.28284016,Lake Victoria,6,0.0,True
17242pb,38.7854576,-5.17532431,Pangani,3,800.0,True
53218fn,38.78423244,-5.11538727,Pangani,3,100.0,True
60433,32.26134425,-3.85306228,Lake Tanganyika,3,0.0,True
58642,37.79482782,-10.08249511,Ruvuma / Southern Coast,43,350.0,
7420,38.75159512,-10.32506494,Ruvuma / Southern Coast,3,406.0,True
11811pn,31.17657926,-7.84847244,Lake Rukwa,3,300.0,True
54548mgi,37.55061829,-3.28840021,Pangani,4,1.0,False
54848t,39.44163826,-6.90190842,Wami / Ruvu,3,45.0,True
32336oo,39.25586996,-7.41749909,Rufiji,4,100.0,True
26535fc,37.1240366,-10.79262244,Ruvuma / Southern Coast,1,1.0,False
71856mbk,37.38450570000001,-3.29510498,Pangani,4,80.0,True
53518b,30.29392803,-4.57232332,Lake Tanganyika,2,,True
11087r,34.02816938,-9.14435762,Lake Nyasa,3,0.0,True
14701h,37.33750934,-3.29445697,Pangani,4,130.0,True
23819uq,38.88491495,-6.51620381,Wami / Ruvu,1,40.0,True
27069j,37.95085516,-4.13497676,Pangani,3,120.0,True
21064rqk,38.90877855,-6.44305304,Wami / Ruvu,1,40.0,False
36711p,33.94732577,-9.44325017,Lake Nyasa,3,0.0,True
37750g,35.89378179,-6.38347804,Rufiji,4,0.0,True
47102dkw,39.02538594,-7.4206565000000015,Rufiji,43,200.0,True
13734n,36.8938688,-7.85364993,Rufiji,3,,True
50708h,37.88838341,-4.12677766,Pangani,3,52.0,True
38763k,36.49807768,-7.03154219,Rufiji,1,0.0,True
38220cn,29.91365688,-4.45507773,Lake Tanganyika,2,280.0,True
53985b,32.77056167,-4.25968622,Lake Tanganyika,1,0.0,False
6519mu,37.58822234,-3.75997333,Pangani,2,50.0,True
47117w,35.13611688,-10.74999138,Ruvuma / Southern Coast,3,60.0,
46110s,37.9228468,-9.89920556,Ruvuma / Southern Coast,43,250.0,False
72474,36.94933741,-7.70517682,Rufiji,3,75.0,True
623ovf,39.95981636,-10.16058464,Ruvuma / Southern Coast,23,345.0,False
27561lj,35.21865697,-10.8140368,Ruvuma / Southern Coast,2,450.0,True
52067,36.96582154,-3.32106957,Pangani,7,123.0,True
6757ifn,37.04407976,-7.55501198,Rufiji,1,130.0,True
54596n,33.05168302,-3.91752002,Internal,3,0.0,True
67545tj,33.52741962,-2.83350351,Lake Victoria,4,0.0,True
51355e,33.61860112,-4.26373615,Internal,2,0.0,True
28846d,38.42991551,-5.00758563,Pangani,2,350.0,True
13685rw,36.12458333,-8.31955912,Rufiji,3,40.0,True
7863a,32.31003605,-8.87988853,Lake Rukwa,6,0.0,
55543jeq,37.60017121,-3.477757,Pangani,2,730.0,True
63908lvq,34.48010737,-9.68703952,Lake Nyasa,5,200.0,True
23407wdi,38.6379396,-5.30721266,Pangani,3,400.0,True
57452,36.04431196,-10.69588398,Ruvuma / Southern Coast,5,250.0,True
42339mgt,34.67756553,-9.29217,Rufiji,4,90.0,True
42491,36.96414702,-3.34740782,Pangani,7,250.0,True
27128,0.0,-2e-08,Lake Victoria,2,0.0,True
28741xzr,35.42447999,-8.25902787,Rufiji,2,0.0,True
40427c,38.53662232,-10.70236514,Ruvuma / Southern Coast,33,1.0,True
64144ntr,38.32831948,-6.46228226,Wami / Ruvu,1,12.0,True
15188k,33.19288483,-3.86590618,Internal,3,0.0,True
25220kd,30.15802804,-4.4842508,Lake Tanganyika,2,230.0,True
59031ha,38.74481472,-7.05661653,Wami / Ruvu,3,1.0,True
69979zi,30.7932219,-1.36886109,Lake Victoria,1,0.0,True
25199z,33.81524867,-3.44214478,Internal,2,0.0,True
70644afo,34.67368024,-11.12343114,Lake Nyasa,3,96.0,
7841,35.09244598,-4.70215152,Internal,2,1.0,True
32699,32.73128806,-3.82546752,Lake Victoria,3,0.0,True
53106,35.80132553,-4.56498639,Internal,1,0.0,True
39953,31.89493405,-3.44166124,Lake Tanganyika,5,,True
22679d,34.01613266,-8.85496293,Rufiji,7,0.0,True
32012ru,34.29157805,-1.67766041,Lake Victoria,2,48.0,False
35007,38.88593156,-5.67943677,Pangani,5,600.0,True
19409qlg,0.0,-2e-08,Lake Victoria,1,0.0,
54670r,35.84015138,-8.95262633,Rufiji,3,150.0,True
36702u,34.17887054,-9.34143877,Lake Nyasa,3,0.0,False
57293xzv,33.25045393,-3.74702273,Internal,3,0.0,True
50001,34.31717479,-1.83421944,Lake Victoria,2,750.0,True
6002a,39.11655424,-6.89004147,Wami / Ruvu,2,100.0,
46231,36.75916018,-3.41939862,Pangani,2,150.0,True
10342tuf,34.1115539,-8.84645501,Rufiji,3,0.0,True
54599bdm,34.25644023,-2.9958472,Lake Victoria,6,0.0,True
26302me,36.08483856,-10.9138826,Ruvuma / Southern Coast,5,360.0,True
24052,31.50434571,-1.38578104,Lake Victoria,2,0.0,True
11362u,34.32154177,-3.15696421,Internal,6,0.0,True
4554naf,36.7256787,-8.921397800000003,Rufiji,4,105.0,True
3873u,38.97356376,-7.04104642,Wami / Ruvu,33,452.0,True
1856hyh,38.71281967,-5.11619226,Pangani,3,100.0,True
3843oo,33.96307757,-1.76501198,Lake Victoria,3,350.0,True
71216oxs,31.69514651,-2.53075133,Lake Victoria,8,0.0,True
42487h,37.67524025,-3.61321707,Pangani,2,,True
19869eei,37.36406257,-3.28148687,Pangani,4,1.0,False
71891iv,33.53642426,-3.6024107000000005,Internal,7,0.0,True
5875,38.85296314,-10.02970191,Ruvuma / Southern Coast,53,,True
63423hwp,37.48989428,-3.33275629,Pangani,4,40.0,True
38537gf,0.0,-2e-08,Lake Victoria,1,0.0,
880e,37.61516508,-6.13876222,Wami / Ruvu,6,45.0,True
28306tr,36.81736271,-10.59052702,Ruvuma / Southern Coast,1,1.0,True
69377i,32.45293726,-3.63898301,Lake Tanganyika,3,0.0,True
492,33.51813022,-3.45445766,Internal,8,0.0,
11641,33.11236992,-9.22787315,Lake Nyasa,6,0.0,True
69883n,37.22321463,-3.27186256,Pangani,5,60.0,True
8709wpt,37.34028687,-3.32005312,Pangani,6,12.0,True
8316,34.9090624,-2.23971058,Lake Victoria,2,300.0,
32164xxb,34.62732988,-9.0187366,Rufiji,4,55.0,True
49888b,38.68873692,-10.54666682,Ruvuma / Southern Coast,33,1.0,True
17809,36.09392434,-8.37383633,Rufiji,3,500.0,True
71837ygu,34.18813213,-3.18222311,Internal,6,0.0,True
64333ql,34.69893606,-4.30233993,Internal,1,245.0,True
39105ha,40.34519307,-10.49578459,Ruvuma / Southern Coast,1,800.0,True
13866cez,32.6482678,-3.73395582,Lake Victoria,3,0.0,True
42943via,32.70635561,-4.12138622,Lake Tanganyika,1,0.0,True
68179lb,31.17302557,-1.56028832,Lake Victoria,1,0.0,True
19672guw,33.07333157,-9.4257021,Lake Nyasa,5,,True
42431qo,34.46720492,-9.60961559,Lake Nyasa,4,14.0,True
25766n,32.8356512,-4.87377259,Lake Tanganyika,6,0.0,False
70897v,31.81774569,-8.39023469,Lake Rukwa,2,400.0,True
61759pg,40.14849132,-10.3085438,Ruvuma / Southern Coast,5,210.0,True
64031,34.79124481,-9.08448985,Rufiji,4,120.0,True
18488fjz,38.35606753,-4.7242894999999985,Pangani,1,1.0,True
13501q,37.28742845,-3.24695351,Pangani,4,1.0,False
26856tt,38.84709509,-6.58966561,Wami / Ruvu,1,50.0,True
59448vhd,30.92891601,-1.34052484,Lake Victoria,1,0.0,True
56471q,35.49199897,-4.4006049,Internal,2,261.0,True
17287f,0.0,-2e-08,Lake Victoria,2,0.0,True
8080gd,39.97562125,-10.40988387,Ruvuma / Southern Coast,1,300.0,True
27799xdv,0.0,-2e-08,Lake Victoria,1,0.0,True
35558zg,39.15542431,-11.02520037,Ruvuma / Southern Coast,33,90.0,True
63978g,35.33852576,-3.98266954,Internal,3,82.0,False
45566,38.61905949,-10.7952992,Ruvuma / Southern Coast,33,1.0,True
61039vg,34.03356563,-3.28117787,Internal,2,0.0,True
71895ogo,32.98957441,-2.682506,Lake Victoria,7,0.0,True
968vsy,36.64870859,-3.34722743,Pangani,2,,True
3995pe,36.51608838,-8.09719899,Rufiji,3,600.0,True
5562,36.99682521,-7.59934122,Rufiji,1,90.0,True
10976xa,35.11376403,-5.87831098,Internal,3,450.0,False
18814gu,35.80970965,-8.78069049,Rufiji,3,550.0,True
43732ik,38.23641817,-4.4836218,Pangani,1,1.0,True
25947,31.51247434,-1.54851555,Lake Victoria,2,0.0,True
43149pm,36.68181336,-8.15429792,Rufiji,3,400.0,True
50383,36.06279717,-10.63982117,Ruvuma / Southern Coast,5,360.0,True
49431tcy,39.27078821,-11.0190739,Ruvuma / Southern Coast,33,300.0,True
18848mit,33.15133011,-2.75755562,Lake Victoria,7,0.0,True
711rab,34.97084936,-4.84223317,Internal,2,1.0,True
6044sok,35.93791175,-6.13539848,Wami / Ruvu,5,0.0,True
2940zr,39.58169206,-9.7257709,Ruvuma / Southern Coast,23,1.0,False
57305kj,35.61637401,-5.41738797,Internal,1,0.0,True
58286,34.30308178,-3.1860387,Internal,6,0.0,True
66643rx,36.18107383,-6.71901889,Rufiji,1,0.0,True
12756bvw,37.31231195,-3.23726621,Pangani,4,50.0,True
15545zwq,38.95340262,-7.83285197,Rufiji,53,1000.0,True
47221k,33.14853021,-3.95792936,Internal,3,0.0,True
2414yx,34.45988708,-1.70540946,Lake Victoria,2,393.0,
11497h,33.63814585,-8.855927900000003,Rufiji,2,0.0,True
71236wgs,34.12826279,-1.98819412,Lake Victoria,4,348.0,False
26174q,38.91683883,-5.56419578,Pangani,5,200.0,True
14985,36.87991463,-3.31816706,Pangani,7,89.0,True
41560lc,32.27095277,-3.61719497,Lake Tanganyika,5,0.0,True
26204tq,34.59285779,-9.08069689,Rufiji,4,35.0,True
21623acm,36.108195,-7.53817622,Rufiji,7,100.0,True
37757sr,37.61767394,-3.65035203,Pangani,2,120.0,True
59179,34.17568961,-2.9726865,Lake Victoria,1,300.0,True
1981wrk,35.90378268,-6.34066834,Rufiji,4,0.0,True
72237aq,39.0807633,-7.00018132,Wami / Ruvu,2,1.0,
51820nc,0.0,-2e-08,Lake Victoria,1,0.0,
23732hnh,30.54632052,-2.8228908,Lake Victoria,30,0.0,True
47193jng,38.71965897,-6.97774009,Wami / Ruvu,3,600.0,True
5464,37.0432101,-5.40515365,Pangani,5,,True
57085,32.09379477,-2.41384324,Lake Victoria,5,0.0,True
59694,37.45321421,-10.86131118,Ruvuma / Southern Coast,1,1.0,True
56708w,36.20598195,-8.95216496,Rufiji,4,80.0,True
3091z,37.00545481,-6.10249415,Wami / Ruvu,1,412.0,True
37039wxt,36.84713924,-3.36960297,Pangani,7,500.0,True
13201,30.29452054,-4.67289532,Lake Tanganyika,2,530.0,True
10527uz,34.99288367,-9.09664155,Rufiji,4,50.0,True
40666,34.04032147,-1.16252824,Lake Victoria,6,386.0,True
47783cr,39.28999672,-10.56108902,Ruvuma / Southern Coast,33,280.0,True
47756fgf,38.66630939,-10.27222113,Ruvuma / Southern Coast,3,278.0,True
66682py,35.47403093,-7.52190307,Rufiji,1,1.0,True
11388gid,33.1790604,-2.98448801,Lake Victoria,7,0.0,True
1605j,36.62644435,-8.40947377,Rufiji,4,300.0,True
10065,38.19955102,-6.86206638,Wami / Ruvu,2,212.0,True
72943,36.12258117,-6.66497194,Rufiji,1,,True
54163zf,38.53403,-5.52275575,Pangani,6,340.0,True
27790,37.86277271,-7.209925599999999,Wami / Ruvu,2,250.0,True
37114,38.81174638,-4.82401867,Pangani,8,50.0,True
70237o,37.90616008,-10.4286124,Ruvuma / Southern Coast,3,320.0,True
47075,36.83373961,-6.09721349,Wami / Ruvu,1,150.0,True
61558j,37.5961472,-3.07723763,Pangani,1,1.0,True
28921,30.68720619,-1.27761822,Lake Victoria,1,0.0,True
38293,35.84256324,-7.40121381,Rufiji,1,1.0,True
23288d,35.10782933,-9.54718994,Lake Nyasa,4,150.0,True
50641o,33.24674871,-2.51383403,Lake Victoria,2,0.0,True
1074,36.20103241,-6.49962016,Wami / Ruvu,1,,True
68641ncw,34.76932101,-5.12862122,Internal,2,1.0,True
40102pvt,34.5410369,-9.31648179,Lake Nyasa,4,70.0,True
51665g,35.05390211,-11.04423128,Ruvuma / Southern Coast,3,120.0,
13739wub,34.29404859,-8.64740104,Rufiji,7,0.0,True
60171i,31.38282241,-7.4291217,Lake Rukwa,1,150.0,True
18825r,36.85004827,-3.37784,Pangani,7,350.0,True
7942cnm,37.42263428,-3.32429698,Pangani,4,1.0,
60688sbo,38.86915816,-5.40820783,Pangani,5,120.0,True
9401fql,38.28739948,-4.6340748,Pangani,1,1.0,True
58495mx,33.38198314,-3.50432673,Internal,3,0.0,True
17569v,39.35517325,-6.86048297,Wami / Ruvu,3,250.0,True
14438wh,30.98585202,-6.42787752,Lake Rukwa,1,1.0,True
52390,31.41362444,-2.99555121,Lake Tanganyika,4,0.0,True
37241,38.30640491,-6.12962513,Wami / Ruvu,1,200.0,True
37507,37.0227058,-3.51595684,Pangani,4,200.0,True
2829q,32.26183402,-3.36975122,Lake Tanganyika,5,0.0,False
34664t,35.01056503,-8.68854892,Rufiji,2,0.0,True
16672b,35.77770870000001,-4.54231254,Internal,1,0.0,True
4778,33.65384309,-9.32934787,Lake Nyasa,4,0.0,True
55567,39.11067764,-6.59136797,Wami / Ruvu,1,568.0,True
11871,31.04202476,-7.51018798,Lake Tanganyika,3,1.0,False
27571hu,36.86653387,-9.02668082,Rufiji,4,1.0,True
13555,38.90184536,-5.30226605,Pangani,5,200.0,True
28822f,32.93467455,-5.25054438,Lake Tanganyika,3,0.0,True
50898r,32.32559467,-2.40172923,Lake Victoria,5,0.0,True
53006,36.85659986,-7.97494218,Rufiji,3,418.0,True
56631h,39.21996168,-6.91649866,Wami / Ruvu,2,150.0,
46988uel,35.84628452,-7.71762654,Rufiji,7,30.0,True
4672,31.56852941,-1.52202654,Lake Victoria,2,0.0,True
35778h,38.97441554,-5.42082294,Pangani,5,1000.0,False
70424o,31.54923004,-1.78404463,Lake Victoria,3,0.0,True
58389d,39.57037214,-10.7034945,Ruvuma / Southern Coast,4,1.0,True
11695onk,30.42063192,-5.59541844,Lake Tanganyika,1,,True
37915ls,33.0210039,-3.06488685,Lake Victoria,7,0.0,True
65995,38.35898536,-11.24387948,Ruvuma / Southern Coast,63,56.0,True
8988lg,36.86105576,-6.25897367,Wami / Ruvu,1,150.0,True
12598npd,35.28650697,-4.62778077,Internal,2,516.0,True
34130bqf,37.95417519,-4.4143664000000005,Pangani,3,60.0,False
28032,39.28830882,-6.97618993,Wami / Ruvu,43,6922.0,True
14727,37.20963241,-3.21307764,Pangani,5,155.0,True
7784zs,31.64833142,-1.72457661,Lake Victoria,3,,True
44120lp,38.93530343,-5.50672698,Pangani,5,400.0,True
6424,35.03278936,-8.43755995,Rufiji,2,0.0,False
146f,35.23659388,-8.5250375,Rufiji,2,0.0,True
56277o,37.03233877,-7.65294057,Rufiji,1,150.0,True
60410z,31.60661499,-1.81716686,Lake Victoria,3,0.0,True
61169bah,30.15822767,-4.48237453,Lake Tanganyika,2,240.0,True
22244ayg,30.56042442,-2.50518856,Lake Victoria,30,0.0,True
61060o,38.84170952,-6.58882735,Wami / Ruvu,1,50.0,False
33006,37.22749305,-3.20228969,Pangani,5,183.0,True
6988,36.99582102,-3.19440796,Pangani,7,1.0,True
23156ubz,36.71741234,-8.91188501,Rufiji,4,1.0,True
54772,38.84893578,-6.78358244,Wami / Ruvu,2,150.0,True
19362ze,32.3882981,-3.43334639,Lake Tanganyika,3,0.0,True
60535fb,37.13516588,-6.69871865,Wami / Ruvu,1,100.0,True
